2025-08-11 02:29:29 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/structformer_run/training.log
2025-08-11 02:45:33 |    DEBUG | filelock | release:364 | Attempting to release lock 250902662315696 on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/4508ef1ce06d17906dfdec43f9a27c6fe1c4a7841a77c9753d46edd104a4bed0.lock
2025-08-11 02:45:33 |    DEBUG | filelock | release:367 | Lock 250902662315696 released on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/4508ef1ce06d17906dfdec43f9a27c6fe1c4a7841a77c9753d46edd104a4bed0.lock
2025-08-11 02:45:33 |     INFO | __main__ | main:162 | Run mode: structformer_only | epochs=1 | batch_size=128 | eval_every≈200000 words | attention_input=tangent
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000385284 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(int32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002848864 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 9d8fc2e1dacf9882d1b2a4489a1545647200edf2ec36f59dc8271110b934562b
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 9d8fc2e1dacf9882d1b2a4489a1545647200edf2ec36f59dc8271110b934562b
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 104a1341091c0260dc0eeb911e83003468ff9f7f4207b4dfb2be07c9f444b919
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 498e172c3436ccd3eb90390a41245b74f166b31802094cf82404ad047543e902
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 498e172c3436ccd3eb90390a41245b74f166b31802094cf82404ad047543e902
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 9a1bed8dc83b1a99af0fdcd32c28fd45a4aeafbf3991b78e3dd0beb5692a18aa
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 59f625e0d161699cb181c56350676d82167856eb84f2d6fca508c922a9fc0fb1
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: ab52d25811b51effa7a61bbc8ac6a46a28c850f564be845e5d046105be28fef6
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: ab52d25811b51effa7a61bbc8ac6a46a28c850f564be845e5d046105be28fef6
2025-08-11 02:45:33 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-ab52d25811b51effa7a61bbc8ac6a46a28c850f564be845e5d046105be28fef6'
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.022895813 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming convert_element_type for pjit in 0.000181437 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling convert_element_type with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(convert_element_type) in 0.001806259 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 3063fc59c872f3f6174c949eb846209d1906684cbd4ed9c88867bb7ceab7cf52
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 3063fc59c872f3f6174c949eb846209d1906684cbd4ed9c88867bb7ceab7cf52
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 182cba5a40079090b8147f0aeab377a0ef12deb72285f98f260200dd573d3334
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 68cc9b7d5c6d5256433a45a312709ee1f43792ac87a248e56fe5b7ed9a54205a
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 68cc9b7d5c6d5256433a45a312709ee1f43792ac87a248e56fe5b7ed9a54205a
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 823383391e494e913139e1397ac1109ce2d92991573609e697cd8b3fbdc09b1c
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 26ca86c0ec58ac51b347250e890deeb2fb532fc114c9c1fccfe144b2108dad44
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 01f5c8c9db27368e0ed50089c8ebe20d27cc12183d5d4ffd4c48f5666689b026
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 01f5c8c9db27368e0ed50089c8ebe20d27cc12183d5d4ffd4c48f5666689b026
2025-08-11 02:45:33 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_convert_element_type' with key 'jit_convert_element_type-01f5c8c9db27368e0ed50089c8ebe20d27cc12183d5d4ffd4c48f5666689b026'
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_convert_element_type' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(convert_element_type) in 0.007323265 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000202417 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.001841545 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 59ccf5a12f04adb6df707921d14a9205e91b7fa6eabcba181faa4e6159f10f43
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 59ccf5a12f04adb6df707921d14a9205e91b7fa6eabcba181faa4e6159f10f43
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 5dd49e683fd91dbe09ffe8834ee3d3f1f539b7e267876febcfa78085508516ee
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 5ff977cb373321841cec16e5f41c2572b6112ebde0829ce69111241a05647843
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 5ff977cb373321841cec16e5f41c2572b6112ebde0829ce69111241a05647843
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: e9ac3eeefaeb34914688a0ca217638bdaa13c850d67301ccbd6d899d2aa884e4
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 47ddab55efdab2bcbc96c0ad1a3198aad9f16780c028940b5959b5deb0437cd8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 95c25d58703bd34e826c544dc632bc3ed10ef33635cd135542a6024ce9da00ac
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 95c25d58703bd34e826c544dc632bc3ed10ef33635cd135542a6024ce9da00ac
2025-08-11 02:45:33 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-95c25d58703bd34e826c544dc632bc3ed10ef33635cd135542a6024ce9da00ac'
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.018602371 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming <lambda> for pjit in 0.001234531 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming <lambda> for pjit in 0.000216484 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming <lambda> for pjit in 0.000213146 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming <lambda> for pjit in 0.000214577 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming convert_element_type for pjit in 0.000130415 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling convert_element_type with global shapes and types [ShapedArray(uint32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(convert_element_type) in 0.001712561 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 06a1addece6d69a5a9469be6f4c825e48ff226243d8b53b47e3e7ae92424b2b8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 06a1addece6d69a5a9469be6f4c825e48ff226243d8b53b47e3e7ae92424b2b8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 3b9da604221f02f832b1e6e7e3b31508012d4941c559e53e540a495595f3f5b8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 9f7e4c25ecb85146ae1646435fdea296ae67e110aeb96a909fad8080bf2210b9
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 9f7e4c25ecb85146ae1646435fdea296ae67e110aeb96a909fad8080bf2210b9
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 276ec7457adb8dd66698b682b19c6c30d57c696b2ffd6b768bba2151ad0e1144
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 19418280f46cee12295d070211e5190e215e3e45930f1325f11b0033291496e3
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: de35080ab708c05a2bb7f63892722c36a31176bb29227abf29403df4097d59f7
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: de35080ab708c05a2bb7f63892722c36a31176bb29227abf29403df4097d59f7
2025-08-11 02:45:33 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_convert_element_type' with key 'jit_convert_element_type-de35080ab708c05a2bb7f63892722c36a31176bb29227abf29403df4097d59f7'
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_convert_element_type' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(convert_element_type) in 0.007056236 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_and for pjit in 0.000202894 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _threefry_seed for pjit in 0.001103163 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming ravel for pjit in 0.000145674 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming threefry_2x32 for pjit in 0.001148224 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _threefry_fold_in for pjit in 0.003111839 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling _threefry_fold_in with global shapes and types [ShapedArray(uint32[2]), ShapedArray(uint32[])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_xor for pjit in 0.000194311 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000194311 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000190496 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_or for pjit in 0.000167370 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_xor for pjit in 0.000164032 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(_threefry_fold_in) in 0.018224955 sec
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:33 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 502b0b20afaac7e8eb3834c7761c6b7f45f5cecbadba747c6329af329cb4dbd3
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 502b0b20afaac7e8eb3834c7761c6b7f45f5cecbadba747c6329af329cb4dbd3
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: c30e53d8534b0e2af2eee9f81cdb216a5ac0bf396aa23abc4b9627b8811f9335
2025-08-11 02:45:33 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
