2025-08-11 16:29:48 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/dry_structformer_only/training.log
2025-08-11 16:29:52 |    DEBUG | filelock | release:367 | Lock 124797891145744 released on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/a7500d04270619ba9fdf91880b4f0202b10ef4a178266db33e89225e5c5236f6.lock
2025-08-11 16:29:52 |    DEBUG | huggingface_hub.utils._http | send:94 | Send: curl -X HEAD -H 'Accept: */*' -H 'Accept-Encoding: identity' -H 'Connection: keep-alive' -H 'authorization: <TOKEN>' -H 'user-agent: datasets/4.0.0; hf_hub/0.34.4; python/3.10.12; torch/2.8.0; huggingface_hub/0.34.4; pyarrow/21.0.0; jax/0.6.2' https://huggingface.co/datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/train-00001-of-00002.parquet
2025-08-11 16:29:52 |    DEBUG | huggingface_hub.utils._http | add_headers:87 | Request c6e0c454-ef96-4d1b-bc7b-c4870e7db98d: HEAD https://huggingface.co/datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/train-00001-of-00002.parquet (authenticated: True)
2025-08-11 16:29:52 |    DEBUG | urllib3.connectionpool | _make_request:544 | https://huggingface.co:443 "HEAD /datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/train-00001-of-00002.parquet HTTP/1.1" 302 0
2025-08-11 16:29:52 |    DEBUG | filelock | acquire:331 | Attempting to acquire lock 124797891146656 on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54.lock
2025-08-11 16:29:52 |    DEBUG | filelock | acquire:334 | Lock 124797891146656 acquired on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54.lock
2025-08-11 16:29:52 |     INFO | huggingface_hub.file_download | _download_to_tmp_and_move:1714 | Downloading 'data/train-00001-of-00002.parquet' to '/home/ubuntu/.cache/huggingface/hub/datasets--bendemonium--babylm25_bpe_tokens/blobs/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54.incomplete'
2025-08-11 16:29:52 |    DEBUG | huggingface_hub.utils._http | send:94 | Send: curl -X GET -H 'Accept: */*' -H 'Accept-Encoding: gzip, deflate' -H 'Connection: keep-alive' -H 'user-agent: datasets/4.0.0; hf_hub/0.34.4; python/3.10.12; torch/2.8.0; huggingface_hub/0.34.4; pyarrow/21.0.0; jax/0.6.2' 'https://cdn-lfs-us-1.hf.co/repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27train-00001-of-00002.parquet%3B+filename%3D%22train-00001-of-00002.parquet%22%3B&Expires=1754933392&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5Mn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvNjYzZTE2NTI5N2NjYWUwZTI2ZWQxMjFhODEyMmNiZTc1ZWM2YTBhM2UwYTg1Y2Q5ZDM5NzAyYWVhOWFmM2Y1ND9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=N8YmuN4njEPfIFj~vrDPMYBlhaeo8z9Oi9ESaQ80zd208adPYj4Hw24cKviiIUjrulXlEjxmUd67EO0zb7B2OlhbDuGrjS1lzWDI3bMu519eCXQAziaLfwFJO7cqkynkbNsQ8qpGz8RCZ9bUafi1zwRl7WA1qibExB~oeA8rloBBzki-xWV068Y7ySdRIB7IJExBUdno87FdmtknZJrWWNIkSSjFlgXX5fGgJkB7D9pbTsUHcTjo9uxQv6WB1MLv05mSFEZ0LpAmqt-8vDQD5zKkhxH2z2PAWYLd9q8eMgqyqdH1GA7xdx5xoEjFcmp5WmZ7nzDdHX2Ta8Tf2B0HXg__&Key-Pair-Id=K24J24Z295AEI9'
2025-08-11 16:29:52 |    DEBUG | huggingface_hub.utils._http | add_headers:87 | Request 4c5fc77f-08b1-4df7-9e26-91668c43c551: GET https://cdn-lfs-us-1.hf.co/repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27train-00001-of-00002.parquet%3B+filename%3D%22train-00001-of-00002.parquet%22%3B&Expires=1754933392&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5Mn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvNjYzZTE2NTI5N2NjYWUwZTI2ZWQxMjFhODEyMmNiZTc1ZWM2YTBhM2UwYTg1Y2Q5ZDM5NzAyYWVhOWFmM2Y1ND9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=N8YmuN4njEPfIFj~vrDPMYBlhaeo8z9Oi9ESaQ80zd208adPYj4Hw24cKviiIUjrulXlEjxmUd67EO0zb7B2OlhbDuGrjS1lzWDI3bMu519eCXQAziaLfwFJO7cqkynkbNsQ8qpGz8RCZ9bUafi1zwRl7WA1qibExB~oeA8rloBBzki-xWV068Y7ySdRIB7IJExBUdno87FdmtknZJrWWNIkSSjFlgXX5fGgJkB7D9pbTsUHcTjo9uxQv6WB1MLv05mSFEZ0LpAmqt-8vDQD5zKkhxH2z2PAWYLd9q8eMgqyqdH1GA7xdx5xoEjFcmp5WmZ7nzDdHX2Ta8Tf2B0HXg__&Key-Pair-Id=K24J24Z295AEI9 (authenticated: False)
2025-08-11 16:29:53 |    DEBUG | urllib3.connectionpool | _make_request:544 | https://cdn-lfs-us-1.hf.co:443 "GET /repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27train-00001-of-00002.parquet%3B+filename%3D%22train-00001-of-00002.parquet%22%3B&Expires=1754933392&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5Mn19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvNjYzZTE2NTI5N2NjYWUwZTI2ZWQxMjFhODEyMmNiZTc1ZWM2YTBhM2UwYTg1Y2Q5ZDM5NzAyYWVhOWFmM2Y1ND9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=N8YmuN4njEPfIFj~vrDPMYBlhaeo8z9Oi9ESaQ80zd208adPYj4Hw24cKviiIUjrulXlEjxmUd67EO0zb7B2OlhbDuGrjS1lzWDI3bMu519eCXQAziaLfwFJO7cqkynkbNsQ8qpGz8RCZ9bUafi1zwRl7WA1qibExB~oeA8rloBBzki-xWV068Y7ySdRIB7IJExBUdno87FdmtknZJrWWNIkSSjFlgXX5fGgJkB7D9pbTsUHcTjo9uxQv6WB1MLv05mSFEZ0LpAmqt-8vDQD5zKkhxH2z2PAWYLd9q8eMgqyqdH1GA7xdx5xoEjFcmp5WmZ7nzDdHX2Ta8Tf2B0HXg__&Key-Pair-Id=K24J24Z295AEI9 HTTP/1.1" 200 21074858
2025-08-11 16:29:53 |     INFO | huggingface_hub.file_download | _download_to_tmp_and_move:1747 | Download complete. Moving file to /home/ubuntu/.cache/huggingface/hub/datasets--bendemonium--babylm25_bpe_tokens/blobs/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54
2025-08-11 16:29:53 |    DEBUG | huggingface_hub.file_download | _create_symlink:732 | Creating pointer from ../../../blobs/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54 to /home/ubuntu/.cache/huggingface/hub/datasets--bendemonium--babylm25_bpe_tokens/snapshots/e6c2e9185c75c14f37b167b35b73264fc663158d/data/train-00001-of-00002.parquet
2025-08-11 16:29:53 |    DEBUG | filelock | release:364 | Attempting to release lock 124797891146656 on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54.lock
2025-08-11 16:29:53 |    DEBUG | filelock | release:367 | Lock 124797891146656 released on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/663e165297ccae0e26ed121a8122cbe75ec6a0a3e0a85cd9d39702aea9af3f54.lock
2025-08-11 16:29:53 |    DEBUG | huggingface_hub.utils._http | send:94 | Send: curl -X HEAD -H 'Accept: */*' -H 'Accept-Encoding: identity' -H 'Connection: keep-alive' -H 'authorization: <TOKEN>' -H 'user-agent: datasets/4.0.0; hf_hub/0.34.4; python/3.10.12; torch/2.8.0; huggingface_hub/0.34.4; pyarrow/21.0.0; jax/0.6.2' https://huggingface.co/datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/dev-00000-of-00002.parquet
2025-08-11 16:29:53 |    DEBUG | huggingface_hub.utils._http | add_headers:87 | Request 2a50007d-a057-4c68-9661-f45931b7b036: HEAD https://huggingface.co/datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/dev-00000-of-00002.parquet (authenticated: True)
2025-08-11 16:29:53 |    DEBUG | urllib3.connectionpool | _make_request:544 | https://huggingface.co:443 "HEAD /datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/dev-00000-of-00002.parquet HTTP/1.1" 302 0
2025-08-11 16:29:53 |    DEBUG | filelock | acquire:331 | Attempting to acquire lock 124797891145936 on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7.lock
2025-08-11 16:29:53 |    DEBUG | filelock | acquire:334 | Lock 124797891145936 acquired on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7.lock
2025-08-11 16:29:53 |     INFO | huggingface_hub.file_download | _download_to_tmp_and_move:1714 | Downloading 'data/dev-00000-of-00002.parquet' to '/home/ubuntu/.cache/huggingface/hub/datasets--bendemonium--babylm25_bpe_tokens/blobs/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7.incomplete'
2025-08-11 16:29:53 |    DEBUG | huggingface_hub.utils._http | send:94 | Send: curl -X GET -H 'Accept: */*' -H 'Accept-Encoding: gzip, deflate' -H 'Connection: keep-alive' -H 'user-agent: datasets/4.0.0; hf_hub/0.34.4; python/3.10.12; torch/2.8.0; huggingface_hub/0.34.4; pyarrow/21.0.0; jax/0.6.2' 'https://cdn-lfs-us-1.hf.co/repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27dev-00000-of-00002.parquet%3B+filename%3D%22dev-00000-of-00002.parquet%22%3B&Expires=1754933393&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5M319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvMjRkYWVjOWU2MTI1ZDYyMDI3MGQ0ZDBmODZkNTJlNGVjZjY4MjJiYTY5MGY5NjFiMDFhYWE2YTUxYjA1MTNmNz9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=Rtf6418fpyvLQ7gmKRM0eTP79lwUvOKe1dqCtUpJe6NBGk8yS7cS~mTHQZvSu6jGMr36PMKPVChyCW2BQ1s66qnHlVzyp24zRZ1~fFiJhk55Rj2WLaq0N87YT3XQvp0yC4YKWIjTP1dF~DoK8Ai1EkkJqxzjuvlhKkz4qMdQ0S2SbI8Ct9odLsNFsBSBzeUcCAJLL6biXGo9yY9vqE0P8UkJ6xXTPLLYlEOmScXsUwreewugS~ERZGBVMOlEWsf~c7K7gW20WP1NCKuIa78peGLfpVtHs~V5PwSxS572rfn6vgQO2Lr2XA7hQBIbiah2wRoOcqKRJFqEXTLTenTfjQ__&Key-Pair-Id=K24J24Z295AEI9'
2025-08-11 16:29:53 |    DEBUG | huggingface_hub.utils._http | add_headers:87 | Request 62a29256-bb04-49e5-9e3b-dd38f37c5a5f: GET https://cdn-lfs-us-1.hf.co/repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27dev-00000-of-00002.parquet%3B+filename%3D%22dev-00000-of-00002.parquet%22%3B&Expires=1754933393&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5M319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvMjRkYWVjOWU2MTI1ZDYyMDI3MGQ0ZDBmODZkNTJlNGVjZjY4MjJiYTY5MGY5NjFiMDFhYWE2YTUxYjA1MTNmNz9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=Rtf6418fpyvLQ7gmKRM0eTP79lwUvOKe1dqCtUpJe6NBGk8yS7cS~mTHQZvSu6jGMr36PMKPVChyCW2BQ1s66qnHlVzyp24zRZ1~fFiJhk55Rj2WLaq0N87YT3XQvp0yC4YKWIjTP1dF~DoK8Ai1EkkJqxzjuvlhKkz4qMdQ0S2SbI8Ct9odLsNFsBSBzeUcCAJLL6biXGo9yY9vqE0P8UkJ6xXTPLLYlEOmScXsUwreewugS~ERZGBVMOlEWsf~c7K7gW20WP1NCKuIa78peGLfpVtHs~V5PwSxS572rfn6vgQO2Lr2XA7hQBIbiah2wRoOcqKRJFqEXTLTenTfjQ__&Key-Pair-Id=K24J24Z295AEI9 (authenticated: False)
2025-08-11 16:29:53 |    DEBUG | urllib3.connectionpool | _make_request:544 | https://cdn-lfs-us-1.hf.co:443 "GET /repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27dev-00000-of-00002.parquet%3B+filename%3D%22dev-00000-of-00002.parquet%22%3B&Expires=1754933393&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5M319LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvMjRkYWVjOWU2MTI1ZDYyMDI3MGQ0ZDBmODZkNTJlNGVjZjY4MjJiYTY5MGY5NjFiMDFhYWE2YTUxYjA1MTNmNz9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=Rtf6418fpyvLQ7gmKRM0eTP79lwUvOKe1dqCtUpJe6NBGk8yS7cS~mTHQZvSu6jGMr36PMKPVChyCW2BQ1s66qnHlVzyp24zRZ1~fFiJhk55Rj2WLaq0N87YT3XQvp0yC4YKWIjTP1dF~DoK8Ai1EkkJqxzjuvlhKkz4qMdQ0S2SbI8Ct9odLsNFsBSBzeUcCAJLL6biXGo9yY9vqE0P8UkJ6xXTPLLYlEOmScXsUwreewugS~ERZGBVMOlEWsf~c7K7gW20WP1NCKuIa78peGLfpVtHs~V5PwSxS572rfn6vgQO2Lr2XA7hQBIbiah2wRoOcqKRJFqEXTLTenTfjQ__&Key-Pair-Id=K24J24Z295AEI9 HTTP/1.1" 200 11839312
2025-08-11 16:29:54 |     INFO | huggingface_hub.file_download | _download_to_tmp_and_move:1747 | Download complete. Moving file to /home/ubuntu/.cache/huggingface/hub/datasets--bendemonium--babylm25_bpe_tokens/blobs/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7
2025-08-11 16:29:54 |    DEBUG | huggingface_hub.file_download | _create_symlink:732 | Creating pointer from ../../../blobs/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7 to /home/ubuntu/.cache/huggingface/hub/datasets--bendemonium--babylm25_bpe_tokens/snapshots/e6c2e9185c75c14f37b167b35b73264fc663158d/data/dev-00000-of-00002.parquet
2025-08-11 16:29:54 |    DEBUG | filelock | release:364 | Attempting to release lock 124797891145936 on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7.lock
2025-08-11 16:29:54 |    DEBUG | filelock | release:367 | Lock 124797891145936 released on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/24daec9e6125d620270d4d0f86d52e4ecf6822ba690f961b01aaa6a51b0513f7.lock
2025-08-11 16:29:54 |    DEBUG | huggingface_hub.utils._http | send:94 | Send: curl -X HEAD -H 'Accept: */*' -H 'Accept-Encoding: identity' -H 'Connection: keep-alive' -H 'authorization: <TOKEN>' -H 'user-agent: datasets/4.0.0; hf_hub/0.34.4; python/3.10.12; torch/2.8.0; huggingface_hub/0.34.4; pyarrow/21.0.0; jax/0.6.2' https://huggingface.co/datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/dev-00001-of-00002.parquet
2025-08-11 16:29:54 |    DEBUG | huggingface_hub.utils._http | add_headers:87 | Request b9295b31-cf63-44c0-abc3-7e52a4803244: HEAD https://huggingface.co/datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/dev-00001-of-00002.parquet (authenticated: True)
2025-08-11 16:29:54 |    DEBUG | urllib3.connectionpool | _make_request:544 | https://huggingface.co:443 "HEAD /datasets/bendemonium/babylm25_bpe_tokens/resolve/e6c2e9185c75c14f37b167b35b73264fc663158d/data/dev-00001-of-00002.parquet HTTP/1.1" 302 0
2025-08-11 16:29:54 |    DEBUG | filelock | acquire:331 | Attempting to acquire lock 124797891145504 on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/869a24f1d226427db28925770852b7e1d7c4847af9e7392215db6a296161041c.lock
2025-08-11 16:29:54 |    DEBUG | filelock | acquire:334 | Lock 124797891145504 acquired on /home/ubuntu/.cache/huggingface/hub/.locks/datasets--bendemonium--babylm25_bpe_tokens/869a24f1d226427db28925770852b7e1d7c4847af9e7392215db6a296161041c.lock
2025-08-11 16:29:54 |     INFO | huggingface_hub.file_download | _download_to_tmp_and_move:1714 | Downloading 'data/dev-00001-of-00002.parquet' to '/home/ubuntu/.cache/huggingface/hub/datasets--bendemonium--babylm25_bpe_tokens/blobs/869a24f1d226427db28925770852b7e1d7c4847af9e7392215db6a296161041c.incomplete'
2025-08-11 16:29:54 |    DEBUG | huggingface_hub.utils._http | send:94 | Send: curl -X GET -H 'Accept: */*' -H 'Accept-Encoding: gzip, deflate' -H 'Connection: keep-alive' -H 'user-agent: datasets/4.0.0; hf_hub/0.34.4; python/3.10.12; torch/2.8.0; huggingface_hub/0.34.4; pyarrow/21.0.0; jax/0.6.2' 'https://cdn-lfs-us-1.hf.co/repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/869a24f1d226427db28925770852b7e1d7c4847af9e7392215db6a296161041c?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27dev-00001-of-00002.parquet%3B+filename%3D%22dev-00001-of-00002.parquet%22%3B&Expires=1754933394&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5NH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvODY5YTI0ZjFkMjI2NDI3ZGIyODkyNTc3MDg1MmI3ZTFkN2M0ODQ3YWY5ZTczOTIyMTVkYjZhMjk2MTYxMDQxYz9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=fW7i4NAAQUqel4GsdxB~kcX9HPY7Hu0UMEurILYywTHCiCa7SVGHZeCDYOOYb5T-x0zwjCWvW7KPThiTCvip27vYk-DiAepx-JdSDYa1Ha-FEbIqgm5r2L002RHLruozRlEZ78M2yQSz9UN7DHji1C3hIuLmAcz~~CbqrlL1uX~LIsBlzbJ-L70ujTW8w54ZXTQRMXpEcxwkgaw6cj0egqE~EKOLMJcyzcmHGyBLBDlysaf-x-1baxD1YEyO5hMVyQDhb0XbYyMSnjuk6n9lzntYBLFBl3NqwMXl3qtSYHT2DCckpbejvIZHjCoFoucqC1nKkBdk-drHruiPGMayrg__&Key-Pair-Id=K24J24Z295AEI9'
2025-08-11 16:29:54 |    DEBUG | huggingface_hub.utils._http | add_headers:87 | Request 1fe113f0-0ca9-4f27-b2fb-774165f0420e: GET https://cdn-lfs-us-1.hf.co/repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/869a24f1d226427db28925770852b7e1d7c4847af9e7392215db6a296161041c?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27dev-00001-of-00002.parquet%3B+filename%3D%22dev-00001-of-00002.parquet%22%3B&Expires=1754933394&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5NH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvODY5YTI0ZjFkMjI2NDI3ZGIyODkyNTc3MDg1MmI3ZTFkN2M0ODQ3YWY5ZTczOTIyMTVkYjZhMjk2MTYxMDQxYz9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=fW7i4NAAQUqel4GsdxB~kcX9HPY7Hu0UMEurILYywTHCiCa7SVGHZeCDYOOYb5T-x0zwjCWvW7KPThiTCvip27vYk-DiAepx-JdSDYa1Ha-FEbIqgm5r2L002RHLruozRlEZ78M2yQSz9UN7DHji1C3hIuLmAcz~~CbqrlL1uX~LIsBlzbJ-L70ujTW8w54ZXTQRMXpEcxwkgaw6cj0egqE~EKOLMJcyzcmHGyBLBDlysaf-x-1baxD1YEyO5hMVyQDhb0XbYyMSnjuk6n9lzntYBLFBl3NqwMXl3qtSYHT2DCckpbejvIZHjCoFoucqC1nKkBdk-drHruiPGMayrg__&Key-Pair-Id=K24J24Z295AEI9 (authenticated: False)
2025-08-11 16:29:54 |    DEBUG | urllib3.connectionpool | _make_request:544 | https://cdn-lfs-us-1.hf.co:443 "GET /repos/5a/9c/5a9c811442f966f0d19467467232218ebad26a6137b8e4c6368fca0bfb5e2da4/869a24f1d226427db28925770852b7e1d7c4847af9e7392215db6a296161041c?response-content-disposition=inline%3B+filename*%3DUTF-8%27%27dev-00001-of-00002.parquet%3B+filename%3D%22dev-00001-of-00002.parquet%22%3B&Expires=1754933394&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc1NDkzMzM5NH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2RuLWxmcy11cy0xLmhmLmNvL3JlcG9zLzVhLzljLzVhOWM4MTE0NDJmOTY2ZjBkMTk0Njc0NjcyMzIyMThlYmFkMjZhNjEzN2I4ZTRjNjM2OGZjYTBiZmI1ZTJkYTQvODY5YTI0ZjFkMjI2NDI3ZGIyODkyNTc3MDg1MmI3ZTFkN2M0ODQ3YWY5ZTczOTIyMTVkYjZhMjk2MTYxMDQxYz9yZXNwb25zZS1jb250ZW50LWRpc3Bvc2l0aW9uPSoifV19&Signature=fW7i4NAAQUqel4GsdxB~kcX9HPY7Hu0UMEurILYywTHCiCa7SVGHZeCDYOOYb5T-x0zwjCWvW7KPThiTCvip27vYk-DiAepx-JdSDYa1Ha-FEbIqgm5r2L002RHLruozRlEZ78M2yQSz9UN7DHji1C3hIuLmAcz~~CbqrlL1uX~LIsBlzbJ-L70ujTW8w54ZXTQRMXpEcxwkgaw6cj0egqE~EKOLMJcyzcmHGyBLBDlysaf-x-1baxD1YEyO5hMVyQDhb0XbYyMSnjuk6n9lzntYBLFBl3NqwMXl3qtSYHT2DCckpbejvIZHjCoFoucqC1nKkBdk-drHruiPGMayrg__&Key-Pair-Id=K24J24Z295AEI9 HTTP/1.1" 200 21466464
